pageid,ns,title,type,sitelink,personLabel,personDescription,genderLabel,dob,dod,pobLabel,person,indigenous,indig_filter,project,page,watchers,pageviews,pageviews_offset,revisions,editors,ip_edits,minor_edits,author,author_editcount,created_at,created_rev_id,modified_at,secs_since_last_edit,last_edit_id,assessment,elapsed_time
3451497,0,David Palmer (squash player),page,https://en.wikipedia.org/wiki/David_Palmer_(squash_player),David Palmer,Australian squash player,male,1976-06-28,NA,Lithgow,http://www.wikidata.org/entity/Q1067643,not indigenous,keep,en.wikipedia.org,David Palmer (squash player),0,326,30,264,123,53,89,,5323,2005-12-17,31742532,2023-05-13 02:21,4833544,1154525117,,0.199
5125051,0,Ernie Quinn,page,https://en.wikipedia.org/wiki/Ernie_Quinn,Ernie Quinn,"politician in New South Wales, Australia",male,1926-06-03,1992-07-24,Lithgow,http://www.wikidata.org/entity/Q5394694,not indigenous,keep,en.wikipedia.org,Ernie Quinn,0,8,30,38,23,10,15,,2014,2006-05-13,52958310,2023-05-13 02:32,4832843,1154526083,,0.185
47659285,0,Daniel Rees (politician),page,https://en.wikipedia.org/wiki/Daniel_Rees_(politician),Daniel Rees,Australian politician (1866-1934),male,1866-03-10,1934-06-19,NA,http://www.wikidata.org/entity/Q21069943,not indigenous,keep,en.wikipedia.org,Daniel Rees (politician),0,4,30,12,10,0,4,,71010,2015-08-29,678404589,2023-05-26 20:04,3646533,1157168512,,0.147
29042267,0,Donald Robinson (bishop),page,https://en.wikipedia.org/wiki/Donald_Robinson_(bishop),Donald Robinson,Anglican Archbishop of Sydney,male,1922-11-09,2018-09-07,Lithgow,http://www.wikidata.org/entity/Q5295079,not indigenous,keep,en.wikipedia.org,Donald Robinson (bishop),0,105,30,82,46,12,25,,87064,2010-10-03,388502580,2023-05-13 02:30,4832988,1154525861,,0.181
27935045,0,Jim Robson (politician),page,https://en.wikipedia.org/wiki/Jim_Robson_(politician),Jim Robson,Australian politician,male,1895-09-23,1975-12-03,NA,http://www.wikidata.org/entity/Q6197799,not indigenous,keep,en.wikipedia.org,Jim Robson (politician),0,5,30,21,17,0,11,,71010,2010-07-04,371659020,2023-05-13 02:30,4832978,1154525874,,0.163
14780626,0,Richard Scotton,page,https://en.wikipedia.org/wiki/Richard_Scotton,Dick Scotton,Australian economist (1930-2019),male,1930-12-19,2019-10-01,Lithgow,http://www.wikidata.org/entity/Q7328940,not indigenous,keep,en.wikipedia.org,Richard Scotton,0,7,30,50,31,2,24,,1315,2007-12-19,178919251,2023-05-13 02:31,4832918,1154525980,,0.176
57819553,0,Lachlan Sharp,page,https://en.wikipedia.org/wiki/Lachlan_Sharp,Lachlan Sharp,Australian field hockey player,male,1997-07-02,NA,Lithgow,http://www.wikidata.org/entity/Q55363628,not indigenous,keep,en.wikipedia.org,Lachlan Sharp,0,95,30,34,17,9,5,,9224,2018-07-03,848670720,2023-05-23 22:48,3895903,1156650729,,0.176
9962300,0,"William ""Nipper"" Truscott",page,https://en.wikipedia.org/wiki/William_%22Nipper%22_Truscott,William Truscott,Australian sportsman (1886-1966),male,1886-10-09,1966-06-20,Lithgow,http://www.wikidata.org/entity/Q16004116,not indigenous,keep,en.wikipedia.org,"William ""Nipper"" Truscott",0,32,30,69,38,4,29,,1136,2007-03-09,113936476,2023-06-04 11:04,2901349,1158489184,,0.199
62045544,0,Abigail Wilson,page,https://en.wikipedia.org/wiki/Abigail_Wilson,Abigail Wilson,Australian field hockey player,female,1998-06-27,NA,Lithgow,http://www.wikidata.org/entity/Q70658223,not indigenous,keep,en.wikipedia.org,Abigail Wilson,0,57,30,11,6,1,2,,9224,2019-10-13,920962118,2023-07-05 01:14,258375,1163463270,,0.144
18959870,0,Arthur Dignam,page,https://en.wikipedia.org/wiki/Arthur_Dignam,Arthur Dignam,Australian actor (1939-2020),male,1939-09-09,2020-05-09,Lord Howe Island,http://www.wikidata.org/entity/Q4798462,not indigenous,keep,en.wikipedia.org,Arthur Dignam,0,735,30,114,64,11,26,,202301,2008-08-21,233264966,2023-06-15 13:38,1941735,1160281527,,0.191
43403706,0,Cassie Andrews (cricketer),page,https://en.wikipedia.org/wiki/Cassie_Andrews_(cricketer),Cassie Andrews,Australian cricketer (1908–1962),male,1908-07-14,1962-06-09,Maitland,http://www.wikidata.org/entity/Q17478968,not indigenous,keep,en.wikipedia.org,Cassie Andrews (cricketer),0,24,30,14,10,0,4,,151848,2014-07-27,618635501,2022-11-14 04:53,20376385,1121792617,,0.173
52672020,0,Richard Bryant (New South Wales cricketer),page,https://en.wikipedia.org/wiki/Richard_Bryant_(New_South_Wales_cricketer),Richard Bryant,cricketer (1847-1931),male,1847-01-01,1931-01-01,Maitland,http://www.wikidata.org/entity/Q28054202,not indigenous,keep,en.wikipedia.org,Richard Bryant (New South Wales cricketer),0,5,30,8,4,0,4,,1509055,2016-12-23,756370962,2022-06-13 10:56,33660234,1092908713,,0.181
39509451,0,Edward Charles Close,page,https://en.wikipedia.org/wiki/Edward_Charles_Close,Edward Charles Close,"politician, soldier and engineer in New South Wales, Australia (1790-1866)",male,1790-03-12,1866-05-07,Rangamati,http://www.wikidata.org/entity/Q16065810,not indigenous,keep,en.wikipedia.org,Edward Charles Close,0,36,30,23,17,0,6,,1340,2013-05-28,557171141,2023-05-20 08:11,4207717,1155906584,,0.17
52685958,0,Frank Cummins (cricketer),page,https://en.wikipedia.org/wiki/Frank_Cummins_(cricketer),Frank Cummins,cricketer (1906-1966),male,1906-08-08,1966-04-27,Maitland,http://www.wikidata.org/entity/Q28059294,not indigenous,keep,en.wikipedia.org,Frank Cummins (cricketer),0,4,30,9,5,0,4,,1509055,2016-12-25,756636164,2022-06-13 10:56,33660224,1092908736,,0.18
47302117,0,John Dillon (Australian politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,John Dillon (Australian politician),0,8,30,12,9,0,6,,71010,2015-07-22,672511234,2022-12-26 19:52,16693681,1129714319,,0.188
7232723,0,Hannah Dudley,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Hannah Dudley,0,40,30,63,39,5,29,,5111,2006-10-01,78798260,2023-04-20 17:29,6766281,1150896810,,0.17
38234055,0,David Dunbar (actor),page,https://en.wikipedia.org/wiki/David_Dunbar_(actor),David Dunbar,Australian-American actor,male,1886-09-14,1953-11-07,Maitland,http://www.wikidata.org/entity/Q5233105,not indigenous,keep,en.wikipedia.org,David Dunbar (actor),0,27,30,71,27,9,13,,403253,2013-01-15,533196820,2022-04-16 13:19,38662846,1083012078,,0.171
18710411,0,A. P. Elkin,page,https://en.wikipedia.org/wiki/A._P._Elkin,A. P. Elkin,Australian  anthropologist,male,1891-03-27,1979-07-09,Maitland,http://www.wikidata.org/entity/Q366014,not indigenous,keep,en.wikipedia.org,A. P. Elkin,0,188,30,64,42,7,27,,694,2008-08-04,229718063,2023-06-08 11:15,2555108,1159121090,,0.185
52711584,0,Wally Farquhar,page,https://en.wikipedia.org/wiki/Wally_Farquhar,Wally Farquhar,cricketer (1875-1960),male,1875-02-22,1960-05-31,Maitland,http://www.wikidata.org/entity/Q28065958,not indigenous,keep,en.wikipedia.org,Wally Farquhar,0,7,30,13,7,0,4,,1509055,2016-12-28,757059148,2022-06-13 10:57,33660206,1092908768,,0.212
5290820,0,Bob Godfrey,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Bob Godfrey,0,583,30,301,172,75,67,,268,2006-05-25,55126529,2023-05-25 07:13,3779243,1156918864,,0.24
42725948,0,Olivia Gollan,page,https://en.wikipedia.org/wiki/Olivia_Gollan,Olivia Gollan,Australian cyclist,female,1973-08-27,NA,Maitland,http://www.wikidata.org/entity/Q16864078,not indigenous,keep,en.wikipedia.org,Olivia Gollan,0,48,30,15,8,1,6,,1509055,2014-05-11,608058774,2023-05-23 13:49,3928266,1156564374,,0.186
52731808,0,Kenneth Gulliver,page,https://en.wikipedia.org/wiki/Kenneth_Gulliver,Kenneth Gulliver,cricketer (1913-2001),male,1913-08-14,2001-06-11,East Maitland,http://www.wikidata.org/entity/Q28089390,not indigenous,keep,en.wikipedia.org,Kenneth Gulliver,0,7,30,11,6,0,5,,1509055,2016-12-30,757450144,2023-05-21 00:32,4148865,1156058213,,0.17
52748234,0,David Johnston (New South Wales cricketer),page,https://en.wikipedia.org/wiki/David_Johnston_(New_South_Wales_cricketer),David Johnston,NSW cricketer,male,1955-07-10,NA,Maitland,http://www.wikidata.org/entity/Q28102004,not indigenous,keep,en.wikipedia.org,David Johnston (New South Wales cricketer),0,7,30,12,5,0,5,,1509055,2017-01-01,757780133,2022-06-13 10:58,33660149,1092908854,,0.178
9958752,0,Rebecca Lavelle,page,https://en.wikipedia.org/wiki/Rebecca_Lavelle,Rebecca Lavelle,Australian singer-songwriter,female,1980-03-18,NA,Maitland,http://www.wikidata.org/entity/Q433748,not indigenous,keep,en.wikipedia.org,Rebecca Lavelle,0,447,30,84,55,15,29,,120,2007-03-09,113894451,2023-06-26 04:08,1025527,1161962975,,0.235
17554762,0,Frank Liddell (politician),page,https://en.wikipedia.org/wiki/Frank_Liddell_(politician),Frank Liddell,Australian politician,male,1862-06-26,1939-10-20,Maitland,http://www.wikidata.org/entity/Q5487958,not indigenous,keep,en.wikipedia.org,Frank Liddell (politician),0,25,30,24,18,1,11,,71010,2008-05-22,214112526,2023-06-16 20:30,1830622,1160489874,,0.199
52785442,0,Roy Loder,page,https://en.wikipedia.org/wiki/Roy_Loder,Roy Loder,cricketer (1896-1964),male,1896-12-17,1964-02-13,East Maitland,http://www.wikidata.org/entity/Q28131297,not indigenous,keep,en.wikipedia.org,Roy Loder,0,6,30,11,5,1,3,,1509055,2017-01-05,758498631,2022-06-13 00:17,33698603,1092847584,,0.162
2581850,0,Charlie Macartney,page,https://en.wikipedia.org/wiki/Charlie_Macartney,Charlie Macartney,Australian cricketer (1886-1958),male,1886-06-27,1958-09-09,Maitland,http://www.wikidata.org/entity/Q2960868,not indigenous,keep,en.wikipedia.org,Charlie Macartney,0,393,30,398,131,23,103,,56057,2005-08-31,22235955,2023-06-29 06:05,759291,1162442593,,0.265
66110693,0,Mollie McNutt,page,https://en.wikipedia.org/wiki/Mollie_McNutt,Mollie McNutt,Australian poet,female,1885-01-01,1919-01-01,NA,http://www.wikidata.org/entity/Q104189754,not indigenous,keep,en.wikipedia.org,Mollie McNutt,0,22,30,63,19,16,17,,66,2020-12-15,994392959,2023-03-21 05:15,9402286,1145822377,,0.175
37636561,0,Bill Moore (cricketer),page,https://en.wikipedia.org/wiki/Bill_Moore_(cricketer),Bill Moore,Australian cricketer (1863-1956),male,1863-10-16,1956-02-25,Maitland,http://www.wikidata.org/entity/Q4910234,not indigenous,keep,en.wikipedia.org,Bill Moore (cricketer),0,14,30,21,14,0,11,,42720,2012-11-14,522949263,2023-06-12 20:23,2176647,1159831327,,0.153
52820876,0,Leon Moore,page,https://en.wikipedia.org/wiki/Leon_Moore,Leon Moore,cricketer (1871-1934),male,1871-02-08,1934-09-11,Maitland,http://www.wikidata.org/entity/Q28159941,not indigenous,keep,en.wikipedia.org,Leon Moore,0,9,30,20,9,0,7,,1509055,2017-01-09,759194804,2023-05-19 21:13,4247227,1155814668,,0.17
6899717,0,Tom Morgan (musician),page,https://en.wikipedia.org/wiki/Tom_Morgan_(musician),Tom Morgan,Australian singer,male,1970-03-03,NA,Maitland,http://www.wikidata.org/entity/Q3530806,not indigenous,keep,en.wikipedia.org,Tom Morgan (musician),0,259,30,83,55,10,33,,715,2006-09-08,74534791,2023-04-17 23:44,7002941,1150398516,,0.174
5125704,0,Walter O'Hearn,page,https://en.wikipedia.org/wiki/Walter_O%27Hearn,Walter O'Hearn,New South Wales politician,male,1890-10-16,1950-09-16,NA,http://www.wikidata.org/entity/Q7965735,not indigenous,keep,en.wikipedia.org,Walter O'Hearn,0,10,30,34,28,1,23,,2014,2006-05-13,52964372,2022-06-24 18:31,32682524,1094826176,,0.342
52883499,0,David Pryor (cricketer),page,https://en.wikipedia.org/wiki/David_Pryor_(cricketer),David Pryor,Australian cricketer (1870–1937),male,1870-02-03,1937-01-03,Maitland,http://www.wikidata.org/entity/Q28343542,not indigenous,keep,en.wikipedia.org,David Pryor (cricketer),0,13,30,14,7,0,5,,1509055,2017-01-15,760233932,2022-06-13 00:17,33698594,1092847616,,0.183
61691697,0,Sonia Roulston,page,https://en.wikipedia.org/wiki/Sonia_Roulston,Sonia Roulston,Australian Anglican bishop,female,NA,NA,NA,http://www.wikidata.org/entity/Q91025306,not indigenous,keep,en.wikipedia.org,Sonia Roulston,0,37,30,11,7,0,3,,84002,2019-09-04,914029547,2023-05-13 03:13,4830454,1154529671,,0.16
11160752,0,Baker Russell,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Baker Russell,0,115,30,106,47,7,49,,7009,2007-05-10,129937372,2022-09-18 11:53,25276044,1110929178,,0.222
59848001,0,Alfred Smyth (politician),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Alfred Smyth (politician),0,23,30,15,6,0,2,,267169,2019-02-03,881619113,2022-05-10 05:15,36618307,1087074400,,0.187
53069324,0,George Stack (cricketer),page,https://en.wikipedia.org/wiki/George_Stack_(cricketer),George Stack,cricketer (1846-1930),male,1846-03-12,1930-10-07,Maitland,http://www.wikidata.org/entity/Q28606276,not indigenous,keep,en.wikipedia.org,George Stack (cricketer),0,1,30,9,5,0,4,,1509055,2017-02-02,763354234,2023-05-21 00:32,4148876,1156058222,,0.174
24784371,0,Shane Suska,page,https://en.wikipedia.org/wiki/Shane_Suska,Shane Suska,Australian canoeist,male,1973-05-23,NA,NA,http://www.wikidata.org/entity/Q7488288,not indigenous,keep,en.wikipedia.org,Shane Suska,0,6,30,21,16,0,12,,62264,2009-10-22,321386180,2023-05-23 09:38,3943366,1156530322,,0.165
30964762,0,Richard Sweetman,page,https://en.wikipedia.org/wiki/Richard_Sweetman,Richard Sweetman,Australian speedway rider,male,1990-07-28,NA,Maitland,http://www.wikidata.org/entity/Q7329315,not indigenous,keep,en.wikipedia.org,Richard Sweetman,0,22,30,44,25,4,15,,82,2011-02-21,415227398,2023-04-25 18:31,6330534,1151704996,,0.181
58423521,0,Jane Taylor (tennis),page,https://en.wikipedia.org/wiki/Jane_Taylor_(tennis),Jane Taylor,Australian tennis player,female,1972-11-07,NA,Hunter Valley,http://www.wikidata.org/entity/Q56685678,not indigenous,keep,en.wikipedia.org,Jane Taylor (tennis),0,39,30,15,9,2,6,,2243462,2018-09-07,858444683,2023-05-12 04:08,4913548,1154387816,,0.168
25963666,0,Allan Walsh (Australian politician),page,https://en.wikipedia.org/wiki/Allan_Walsh_(Australian_politician),Allan Walsh,Australian politician (1940-2013),male,1940-08-13,2013-09-17,NA,http://www.wikidata.org/entity/Q4731020,not indigenous,keep,en.wikipedia.org,Allan Walsh (Australian politician),0,12,30,28,19,3,14,,71010,2010-01-27,340263643,2023-02-15 22:31,12277785,1139592439,,0.172
25252026,0,Ben Wearing,page,https://en.wikipedia.org/wiki/Ben_Wearing,Ben Wearing,Australian soccer player,male,1989-05-08,NA,Maitland,http://www.wikidata.org/entity/Q816627,not indigenous,keep,en.wikipedia.org,Ben Wearing,0,12,30,60,40,6,32,,526,2009-11-30,328769500,2023-07-05 15:18,207754,1163562688,,0.197
60558835,0,Caitlin Wood,page,https://en.wikipedia.org/wiki/Caitlin_Wood,Caitlin Wood,Australian racing driver,female,1997-01-15,NA,Maitland,http://www.wikidata.org/entity/Q63254290,not indigenous,keep,en.wikipedia.org,Caitlin Wood,0,325,30,76,36,21,6,,6465,2019-04-22,893582530,2023-05-21 18:29,4084281,1156205207,,0.191
5125682,0,Tom Cahill (Australian politician),page,https://en.wikipedia.org/wiki/Tom_Cahill_(Australian_politician),Tom Cahill,Australian politician (1924-1983),male,1924-02-12,1983-06-23,Marrickville,http://www.wikidata.org/entity/Q7815172,not indigenous,keep,en.wikipedia.org,Tom Cahill (Australian politician),0,45,30,44,30,7,24,,2014,2006-05-13,52964179,2022-01-19 14:58,46173747,1066675726,,0.152
25801048,0,Bill Crabtree,page,https://en.wikipedia.org/wiki/Bill_Crabtree,Bill Crabtree,Australian politician,male,1915-05-31,2001-07-12,NA,http://www.wikidata.org/entity/Q4908597,not indigenous,keep,en.wikipedia.org,Bill Crabtree,0,26,30,29,22,2,14,,10576,2010-01-14,337740923,2021-08-12 19:36,59981034,1038474915,,0.175
21406798,0,Sam Everett,page,https://en.wikipedia.org/wiki/Sam_Everett,Sam Everett,Australian cricketer (1901-1970),male,1901-06-17,1970-10-10,Marrickville,http://www.wikidata.org/entity/Q7407452,not indigenous,keep,en.wikipedia.org,Sam Everett,0,14,30,34,23,1,15,,55802,2009-02-05,268670219,2023-05-14 09:13,4722457,1154730834,,0.189
44222208,0,Tom Fitzgerald (economist),page,https://en.wikipedia.org/wiki/Tom_Fitzgerald_(economist),Tom Fitzgerald,Australian economist,male,1918-08-28,1993-01-01,Marrickville,http://www.wikidata.org/entity/Q18394652,not indigenous,keep,en.wikipedia.org,Tom Fitzgerald (economist),0,15,30,29,17,0,7,,3827,2014-10-27,631280870,2023-06-07 17:51,2617757,1159014574,,0.183
6226007,0,Jean Isherwood,page,https://en.wikipedia.org/wiki/Jean_Isherwood,Jean Isherwood,Australian artist (1911-2006),female,1911-01-01,2006-01-01,NA,http://www.wikidata.org/entity/Q6170880,not indigenous,keep,en.wikipedia.org,Jean Isherwood,0,48,30,78,44,2,34,,33376,2006-08-02,67212604,2022-02-09 01:10,44409054,1070737889,,0.205
44454067,0,Paul Makin,page,https://en.wikipedia.org/wiki/Paul_Makin,Paul Makin,Australian journalist,male,1947-12-18,NA,Marrickville,http://www.wikidata.org/entity/Q19276727,not indigenous,keep,en.wikipedia.org,Paul Makin,0,82,30,47,25,8,8,,8,2014-11-20,634654302,2022-08-19 07:14,27884762,1105235400,,0.189
2385186,0,Ron Saggers,page,https://en.wikipedia.org/wiki/Ron_Saggers,Ron Saggers,Australian cricketer (1917-1987),male,1917-05-15,1987-03-17,Marrickville,http://www.wikidata.org/entity/Q7364346,not indigenous,keep,en.wikipedia.org,Ron Saggers,0,155,30,249,73,1,64,,56057,2005-08-05,20341912,2022-12-27 17:51,16614583,1129904649,,0.187
42800065,0,Mandy Sayer,page,https://en.wikipedia.org/wiki/Mandy_Sayer,Mandy Sayer,Australian street performer,female,1963-01-01,NA,NA,http://www.wikidata.org/entity/Q17040280,not indigenous,keep,en.wikipedia.org,Mandy Sayer,0,144,30,56,26,2,15,,202301,2014-05-19,609211797,2023-04-20 13:12,6781686,1150850962,,0.17
70684308,0,Claude Scott-Mitchell,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Claude Scott-Mitchell,0,762,30,11,4,1,2,,20373,2022-05-02,1085737287,2023-06-14 11:40,2035212,1160095726,,0.196
27907059,0,Fred Stanley (politician),page,https://en.wikipedia.org/wiki/Fred_Stanley_(politician),Fred Stanley,Australian politician (1888-1957),male,1888-10-12,1957-11-29,Marrickville,http://www.wikidata.org/entity/Q5496332,not indigenous,keep,en.wikipedia.org,Fred Stanley (politician),0,15,30,26,20,0,16,,10576,2010-07-01,371171035,2021-07-11 15:25,62760917,1033094529,,0.238
2526891,0,Dirk Wellham,page,https://en.wikipedia.org/wiki/Dirk_Wellham,Dirk Wellham,Australian cricketer,male,1959-03-13,NA,Marrickville,http://www.wikidata.org/entity/Q5280890,not indigenous,keep,en.wikipedia.org,Dirk Wellham,0,399,30,112,78,18,49,,NA,2005-08-24,21717233,2023-07-06 04:14,161165,1163698456,,0.193
463262,0,David Wenham,page,https://en.wikipedia.org/wiki/David_Wenham,David Wenham,Australian actor (born 1965),male,1965-09-21,NA,Marrickville,http://www.wikidata.org/entity/Q296328,not indigenous,keep,en.wikipedia.org,David Wenham,91,33670,30,777,493,334,185,,9602,2004-02-10,4068191,2023-06-08 02:49,2585483,1159078072,,0.356
27215798,0,Barry Wilde,page,https://en.wikipedia.org/wiki/Barry_Wilde,Barry Wilde,Australian politician (1928-2018),male,1928-09-03,2018-01-18,Marrickville,http://www.wikidata.org/entity/Q4864893,not indigenous,keep,en.wikipedia.org,Barry Wilde,0,23,30,47,31,4,16,,71010,2010-05-04,359997483,2022-08-19 20:51,27835779,1105352507,,0.171
11676242,0,Jen Saunders,page,https://en.wikipedia.org/wiki/Jen_Saunders,Jen Saunders,"Australian poet, painter and singer-musician",female,1962-01-01,NA,NA,http://www.wikidata.org/entity/Q6177315,not indigenous,keep,en.wikipedia.org,Jen Saunders,0,38,30,35,23,1,15,,69,2007-06-09,136989474,2023-05-16 08:16,4553065,1155041253,,0.156
56642801,0,Sam Tait,page,https://en.wikipedia.org/wiki/Sam_Tait,Sam Tait,Australian para-alpine skier,male,1991-04-11,NA,NA,http://www.wikidata.org/entity/Q49485461,not indigenous,keep,en.wikipedia.org,Sam Tait,0,31,30,17,11,0,7,,21719,2018-02-20,826753748,2023-05-22 07:16,4038269,1156309345,,0.177
35592200,0,Cameron Hammond,page,https://en.wikipedia.org/wiki/Cameron_Hammond,Cameron Hammond,boxer,male,1989-09-20,NA,Moree,http://www.wikidata.org/entity/Q2029055,not indigenous,keep,en.wikipedia.org,Cameron Hammond,0,281,30,128,53,80,17,,1922,2012-04-23,488807795,2023-05-23 06:25,3954964,1156506848,,0.244
52737936,0,Greg Hayne,page,https://en.wikipedia.org/wiki/Greg_Hayne,Greg Hayne,cricketer,male,1971-10-02,NA,Moree,http://www.wikidata.org/entity/Q28092430,not indigenous,keep,en.wikipedia.org,Greg Hayne,0,18,30,10,5,0,3,,1509055,2016-12-31,757577776,2022-06-13 00:16,33698649,1092847546,,0.162
42034043,0,Holly Houston,page,https://en.wikipedia.org/wiki/Holly_Houston,Holly Houston,Association footballer,female,1989-09-25,NA,Moree,http://www.wikidata.org/entity/Q16212541,not indigenous,keep,en.wikipedia.org,Holly Houston,0,12,30,14,11,0,6,,131437,2014-02-24,596924950,2023-04-04 03:21,8199576,1148105716,,0.147
6121062,0,Ewan McGrady,page,https://en.wikipedia.org/wiki/Ewan_McGrady,Ewan McGrady,Australian rugby league player,male,1964-01-01,NA,Moree,http://www.wikidata.org/entity/Q16250400,not indigenous,keep,en.wikipedia.org,Ewan McGrady,0,1093,30,62,37,7,29,,3450,2006-07-26,65891813,2023-05-20 05:08,4218757,1155883784,,0.199
1217818,0,David Stove,page,https://en.wikipedia.org/wiki/David_Stove,David Stove,Australian philosopher (1927-1994),male,1927-09-15,1994-06-02,Moree,http://www.wikidata.org/entity/Q716120,not indigenous,keep,en.wikipedia.org,David Stove,34,447,30,390,198,117,125,,13,2004-11-28,7921179,2023-07-03 13:01,388773,1163192013,,0.257
12017381,0,Aaron Downes,page,https://en.wikipedia.org/wiki/Aaron_Downes,Aaron Downes,Australian footballer,male,1985-05-15,NA,Mudgee,http://www.wikidata.org/entity/Q2820040,not indigenous,keep,en.wikipedia.org,Aaron Downes,0,155,30,201,112,63,51,,4,2007-06-30,141553202,2023-07-05 14:56,209052,1163558019,,0.222
25803226,0,Jamie Fitzgerald (rugby league),page,https://en.wikipedia.org/wiki/Jamie_Fitzgerald_(rugby_league),Jamie Fitzgerald,Australian rugby league footballer,male,1979-02-14,NA,Mudgee,http://www.wikidata.org/entity/Q6146895,not indigenous,keep,en.wikipedia.org,Jamie Fitzgerald (rugby league),0,55,30,41,27,2,15,,40788,2010-01-14,337778908,2023-02-26 13:33,11359643,1141724806,,0.176
72862510,0,John Floreani,page,https://en.wikipedia.org/wiki/John_Floreani,John Floreani,Australian musician,male,NA,NA,NA,http://www.wikidata.org/entity/Q116481477,not indigenous,keep,en.wikipedia.org,John Floreani,0,1972,30,15,6,1,2,,57,2023-01-27,1135875586,2023-06-05 16:11,2796577,1158684177,,0.187
3722227,0,Darrell Hair,page,https://en.wikipedia.org/wiki/Darrell_Hair,Darrell Hair,Australian cricket umpire,male,1952-09-30,NA,Mudgee,http://www.wikidata.org/entity/Q5224640,not indigenous,keep,en.wikipedia.org,Darrell Hair,40,2885,30,921,378,337,177,,665,2006-01-14,35182757,2023-07-06 05:13,157656,1163704344,,0.411
52737886,0,George Harvey (cricketer),page,https://en.wikipedia.org/wiki/George_Harvey_(cricketer),George Harvey,cricketer (1885-1962),male,1885-05-07,1962-09-08,Mudgee,http://www.wikidata.org/entity/Q28094255,not indigenous,keep,en.wikipedia.org,George Harvey (cricketer),0,3,30,10,5,0,4,,1509055,2016-12-31,757576834,2022-06-13 00:16,33698659,1092847541,,0.157
38131519,0,Scott Henry (cricketer),page,https://en.wikipedia.org/wiki/Scott_Henry_(cricketer),Scott Henry,Australian cricketer,male,1989-02-14,NA,Mudgee,http://www.wikidata.org/entity/Q7436489,not indigenous,keep,en.wikipedia.org,Scott Henry (cricketer),0,21,30,55,27,7,12,,49689,2013-01-05,531434238,2023-05-21 00:32,4148922,1156058173,,0.188
12847171,0,Lisa Keightley,page,https://en.wikipedia.org/wiki/Lisa_Keightley,Lisa Keightley,cricketer,female,1971-08-26,NA,Mudgee,http://www.wikidata.org/entity/Q6558141,not indigenous,keep,en.wikipedia.org,Lisa Keightley,0,397,30,68,56,8,23,,10112,2007-08-20,152387082,2023-05-21 00:36,4148676,1156058904,,0.176
52776794,0,Tim Lang (cricketer),page,https://en.wikipedia.org/wiki/Tim_Lang_(cricketer),Tim Lang,Australian cricketer,male,1981-03-26,NA,Mudgee,http://www.wikidata.org/entity/Q28124353,not indigenous,keep,en.wikipedia.org,Tim Lang (cricketer),0,11,30,12,5,2,3,,1509055,2017-01-04,758331364,2022-06-13 00:17,33698648,1092847580,,0.171
8687333,0,Rhett Lockyear,page,https://en.wikipedia.org/wiki/Rhett_Lockyear,Rhett Lockyear,Australian cricketer,male,1983-02-28,NA,Mudgee,http://www.wikidata.org/entity/Q7320467,not indigenous,keep,en.wikipedia.org,Rhett Lockyear,0,17,30,64,44,18,21,,3718,2006-12-31,97512660,2023-05-17 00:49,4493480,1155171012,,0.171
52794204,0,Herbert MacPherson (cricketer),page,https://en.wikipedia.org/wiki/Herbert_MacPherson_(cricketer),Herbert MacPherson,cricketer (1869-1953),male,1869-02-20,1953-11-12,Mudgee,http://www.wikidata.org/entity/Q28137129,not indigenous,keep,en.wikipedia.org,Herbert MacPherson (cricketer),0,5,30,11,6,0,4,,1509055,2017-01-06,758663861,2022-06-13 00:17,33698644,1092847592,,0.173
10026161,0,Scott McGregor (television presenter),page,https://en.wikipedia.org/wiki/Scott_McGregor_(television_presenter),Scott McGregor,Australian television presenter and actor,male,1957-10-22,NA,Orange,http://www.wikidata.org/entity/Q7436822,not indigenous,keep,en.wikipedia.org,Scott McGregor (television presenter),0,730,30,125,71,28,31,,305,2007-03-02,112005414,2023-06-03 00:27,3026057,1158266937,,0.193
24218837,0,Ted Noffs,page,https://en.wikipedia.org/wiki/Ted_Noffs,Ted Noffs,Australian minister (1926-1995),male,1926-08-14,1995-04-06,NA,http://www.wikidata.org/entity/Q7693560,not indigenous,keep,en.wikipedia.org,Ted Noffs,0,199,30,123,46,13,26,,61,2009-09-04,311801096,2022-11-07 10:42,20960324,1120508102,,0.193
8039207,0,Maud Pember Reeves,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Maud Pember Reeves,0,83,30,71,49,1,31,,3233,2006-11-20,89107903,2023-03-25 23:03,8992682,1146609751,,0.209
